x [m],y [m],z [m],zrot [deg.],wba SAR [W/kg]
3.000000E-01,0.000000E+00,1.700000E+00,0.000000E+00,1.668600E-01
3.000000E-01,0.000000E+00,2.500000E+00,0.000000E+00,1.513800E-01
3.000000E-01,0.000000E+00,4.000000E+00,0.000000E+00,1.300600E-01
3.000000E-01,0.000000E+00,6.000000E+00,0.000000E+00,7.753300E-02
3.000000E-01,0.000000E+00,9.000000E+00,0.000000E+00,5.683000E-02
3.000000E-01,0.000000E+00,1.200000E+01,0.000000E+00,6.127200E-05
3.000000E-01,0.000000E+00,1.500000E+01,0.000000E+00,2.535000E-06
6.000000E-01,0.000000E+00,-1.500000E+01,0.000000E+00,3.457800E-06
6.000000E-01,0.000000E+00,-1.200000E+01,0.000000E+00,7.440800E-05
6.000000E-01,0.000000E+00,-9.000000E+00,0.000000E+00,1.653000E-02
6.000000E-01,0.000000E+00,-6.000000E+00,0.000000E+00,1.926200E-02
6.000000E-01,0.000000E+00,-4.000000E+00,0.000000E+00,3.401600E-02
6.000000E-01,0.000000E+00,-2.500000E+00,0.000000E+00,4.505600E-02
6.000000E-01,0.000000E+00,-1.700000E+00,0.000000E+00,4.488200E-02
6.000000E-01,0.000000E+00,-1.000000E+00,0.000000E+00,3.829300E-02
6.000000E-01,0.000000E+00,-5.000000E-01,0.000000E+00,4.717800E-02
6.000000E-01,0.000000E+00,0.000000E+00,0.000000E+00,5.262900E-02
6.000000E-01,0.000000E+00,5.000000E-01,0.000000E+00,4.803300E-02
6.000000E-01,0.000000E+00,1.000000E+00,0.000000E+00,3.872100E-02
6.000000E-01,0.000000E+00,1.700000E+00,0.000000E+00,4.375600E-02
6.000000E-01,0.000000E+00,2.500000E+00,0.000000E+00,4.501300E-02
6.000000E-01,0.000000E+00,4.000000E+00,0.000000E+00,3.307400E-02
6.000000E-01,0.000000E+00,6.000000E+00,0.000000E+00,1.826200E-02
6.000000E-01,0.000000E+00,9.000000E+00,0.000000E+00,1.590500E-02
6.000000E-01,0.000000E+00,1.200000E+01,0.000000E+00,5.429300E-05
6.000000E-01,0.000000E+00,1.500000E+01,0.000000E+00,2.513300E-06
1.000000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,3.517000E-06
1.000000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,6.722900E-05
1.000000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,7.457400E-03
1.000000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,9.144500E-03
1.000000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,1.597500E-02
1.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,2.054000E-02
1.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,2.124600E-02
1.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,1.975200E-02
1.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,2.212600E-02
1.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.390000E-02
1.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,2.262200E-02
1.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.997000E-02
1.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,2.071200E-02
1.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,2.061400E-02
1.000000E+00,0.000000E+00,4.000000E+00,0.000000E+00,1.560900E-02
1.000000E+00,0.000000E+00,6.000000E+00,0.000000E+00,8.709800E-03
1.000000E+00,0.000000E+00,9.000000E+00,0.000000E+00,7.228500E-03
1.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,4.956000E-05
1.000000E+00,0.000000E+00,1.500000E+01,0.000000E+00,2.585500E-06
1.500000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,3.917800E-06
1.500000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,7.381300E-05
1.500000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,6.102000E-03
1.500000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,8.847400E-03
1.500000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,1.439000E-02
1.500000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,1.725100E-02
1.500000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.890400E-02
1.500000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,1.991300E-02
1.500000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.980400E-02
1.500000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.962800E-02
1.500000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.986900E-02
1.500000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.998600E-02
1.500000E+00,0.000000E+00,1.700000E+00,0.000000E+00,1.884400E-02
1.500000E+00,0.000000E+00,2.500000E+00,0.000000E+00,1.713000E-02
1.500000E+00,0.000000E+00,4.000000E+00,0.000000E+00,1.445200E-02
1.500000E+00,0.000000E+00,6.000000E+00,0.000000E+00,8.689000E-03
1.500000E+00,0.000000E+00,9.000000E+00,0.000000E+00,6.019900E-03
1.500000E+00,0.000000E+00,1.200000E+01,0.000000E+00,5.719600E-05
1.500000E+00,0.000000E+00,1.500000E+01,0.000000E+00,2.966100E-06
2.200000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,5.362500E-06
2.200000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,1.000800E-04
2.200000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,3.862700E-03
2.200000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,5.858800E-03
2.200000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,9.951400E-03
2.200000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,1.196000E-02
2.200000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.270900E-02
2.200000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,1.315200E-02
2.200000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.369800E-02
2.200000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.398600E-02
2.200000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.367300E-02
2.200000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.314100E-02
2.200000E+00,0.000000E+00,1.700000E+00,0.000000E+00,1.269100E-02
2.200000E+00,0.000000E+00,2.500000E+00,0.000000E+00,1.186700E-02
2.200000E+00,0.000000E+00,4.000000E+00,0.000000E+00,9.986100E-03
2.200000E+00,0.000000E+00,6.000000E+00,0.000000E+00,5.781300E-03
2.200000E+00,0.000000E+00,9.000000E+00,0.000000E+00,3.772800E-03
2.200000E+00,0.000000E+00,1.200000E+01,0.000000E+00,8.209600E-05
2.200000E+00,0.000000E+00,1.500000E+01,0.000000E+00,4.246100E-06
3.000000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,8.174100E-06
3.000000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,1.223500E-04
3.000000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,2.436000E-03
3.000000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,4.526400E-03
3.000000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,7.348000E-03
3.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,8.729800E-03
3.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,9.198800E-03
3.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,9.894500E-03
3.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.017800E-02
3.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.023800E-02
3.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.014500E-02
3.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,9.850700E-03
3.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,9.171000E-03
3.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,8.744300E-03
3.000000E+00,0.000000E+00,4.000000E+00,0.000000E+00,7.313900E-03
3.000000E+00,0.000000E+00,6.000000E+00,0.000000E+00,4.497200E-03
3.000000E+00,0.000000E+00,9.000000E+00,0.000000E+00,2.384900E-03
3.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,1.033300E-04
3.000000E+00,0.000000E+00,1.500000E+01,0.000000E+00,6.681000E-06
3.900000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,1.188800E-05
3.900000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,1.363800E-04
3.900000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,1.666200E-03
3.900000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,3.580700E-03
3.900000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,5.384800E-03
3.900000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,6.766400E-03
3.900000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,6.925300E-03
3.900000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,7.349800E-03
3.900000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,7.705900E-03
3.900000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.840900E-03
3.900000E+00,0.000000E+00,5.000000E-01,0.000000E+00,7.649800E-03
3.900000E+00,0.000000E+00,1.000000E+00,0.000000E+00,7.279400E-03
3.900000E+00,0.000000E+00,1.700000E+00,0.000000E+00,6.910600E-03
3.900000E+00,0.000000E+00,2.500000E+00,0.000000E+00,6.816000E-03
3.900000E+00,0.000000E+00,4.000000E+00,0.000000E+00,5.303000E-03
3.900000E+00,0.000000E+00,6.000000E+00,0.000000E+00,3.595100E-03
3.900000E+00,0.000000E+00,9.000000E+00,0.000000E+00,1.629100E-03
3.900000E+00,0.000000E+00,1.200000E+01,0.000000E+00,1.177400E-04
3.900000E+00,0.000000E+00,1.500000E+01,0.000000E+00,9.896500E-06
5.000000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,1.598000E-05
5.000000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,1.415100E-04
5.000000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,1.228600E-03
5.000000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,3.278000E-03
5.000000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,4.200900E-03
5.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,5.766200E-03
5.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,6.109100E-03
5.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,6.192700E-03
5.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,6.179200E-03
5.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.156700E-03
5.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,6.157400E-03
5.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,6.168700E-03
5.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,6.109300E-03
5.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,5.782700E-03
5.000000E+00,0.000000E+00,4.000000E+00,0.000000E+00,4.136800E-03
5.000000E+00,0.000000E+00,6.000000E+00,0.000000E+00,3.302500E-03
5.000000E+00,0.000000E+00,9.000000E+00,0.000000E+00,1.200000E-03
5.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,1.237500E-04
5.000000E+00,0.000000E+00,1.500000E+01,0.000000E+00,1.343200E-05
6.200000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,2.034300E-05
6.200000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,1.418800E-04
6.200000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,9.273900E-04
6.200000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,2.804700E-03
6.200000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,3.106400E-03
6.200000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,4.668900E-03
6.200000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,5.190000E-03
6.200000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,4.962100E-03
6.200000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,4.726900E-03
6.200000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.638200E-03
6.200000E+00,0.000000E+00,5.000000E-01,0.000000E+00,4.749300E-03
6.200000E+00,0.000000E+00,1.000000E+00,0.000000E+00,4.995400E-03
6.200000E+00,0.000000E+00,1.700000E+00,0.000000E+00,5.202800E-03
6.200000E+00,0.000000E+00,2.500000E+00,0.000000E+00,4.641100E-03
6.200000E+00,0.000000E+00,4.000000E+00,0.000000E+00,3.071200E-03
6.200000E+00,0.000000E+00,6.000000E+00,0.000000E+00,2.816100E-03
6.200000E+00,0.000000E+00,9.000000E+00,0.000000E+00,9.008200E-04
6.200000E+00,0.000000E+00,1.200000E+01,0.000000E+00,1.272700E-04
6.200000E+00,0.000000E+00,1.500000E+01,0.000000E+00,1.710200E-05
7.500000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,2.683600E-05
7.500000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,1.236800E-04
7.500000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,7.233400E-04
7.500000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,2.432800E-03
7.500000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,2.517400E-03
7.500000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,3.656300E-03
7.500000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,4.141700E-03
7.500000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,4.100100E-03
7.500000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,3.937700E-03
7.500000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.870800E-03
7.500000E+00,0.000000E+00,5.000000E-01,0.000000E+00,3.973200E-03
7.500000E+00,0.000000E+00,1.000000E+00,0.000000E+00,4.150600E-03
7.500000E+00,0.000000E+00,1.700000E+00,0.000000E+00,4.160200E-03
7.500000E+00,0.000000E+00,2.500000E+00,0.000000E+00,3.611000E-03
7.500000E+00,0.000000E+00,4.000000E+00,0.000000E+00,2.492400E-03
7.500000E+00,0.000000E+00,6.000000E+00,0.000000E+00,2.440800E-03
7.500000E+00,0.000000E+00,9.000000E+00,0.000000E+00,7.046200E-04
7.500000E+00,0.000000E+00,1.200000E+01,0.000000E+00,1.136200E-04
7.500000E+00,0.000000E+00,1.500000E+01,0.000000E+00,2.282300E-05
