x [m],y [m],z [m],zrot [deg.],wba SAR [W/kg]
1.000000E-01,0.000000E+00,-2.500000E+00,0.000000E+00,9.619900E-02
1.000000E-01,0.000000E+00,-1.700000E+00,0.000000E+00,1.613800E-01
1.000000E-01,0.000000E+00,-1.000000E+00,0.000000E+00,2.183800E-01
1.000000E-01,0.000000E+00,-5.000000E-01,0.000000E+00,2.472100E-01
1.000000E-01,0.000000E+00,0.000000E+00,0.000000E+00,2.406700E-01
1.000000E-01,0.000000E+00,5.000000E-01,0.000000E+00,2.430000E-01
1.000000E-01,0.000000E+00,1.000000E+00,0.000000E+00,2.043500E-01
1.000000E-01,0.000000E+00,1.700000E+00,0.000000E+00,1.486500E-01
1.000000E-01,0.000000E+00,2.500000E+00,0.000000E+00,1.014600E-01
1.000000E-01,0.000000E+00,4.000000E+00,0.000000E+00,8.863400E-03
1.000000E-01,0.000000E+00,6.000000E+00,0.000000E+00,1.274800E-05
1.000000E-01,0.000000E+00,9.000000E+00,0.000000E+00,6.219600E-07
1.000000E-01,0.000000E+00,1.200000E+01,0.000000E+00,1.227600E-07
1.000000E-01,0.000000E+00,1.500000E+01,0.000000E+00,4.070300E-08
3.000000E-01,0.000000E+00,-1.500000E+01,0.000000E+00,4.239800E-08
3.000000E-01,0.000000E+00,-1.200000E+01,0.000000E+00,1.282400E-07
3.000000E-01,0.000000E+00,-9.000000E+00,0.000000E+00,6.486200E-07
3.000000E-01,0.000000E+00,-6.000000E+00,0.000000E+00,1.252300E-05
3.000000E-01,0.000000E+00,-4.000000E+00,0.000000E+00,2.198400E-03
3.000000E-01,0.000000E+00,-2.500000E+00,0.000000E+00,2.167300E-02
3.000000E-01,0.000000E+00,-1.700000E+00,0.000000E+00,3.404900E-02
3.000000E-01,0.000000E+00,-1.000000E+00,0.000000E+00,4.990700E-02
3.000000E-01,0.000000E+00,-5.000000E-01,0.000000E+00,5.422600E-02
3.000000E-01,0.000000E+00,0.000000E+00,0.000000E+00,5.816400E-02
3.000000E-01,0.000000E+00,5.000000E-01,0.000000E+00,6.041800E-02
3.000000E-01,0.000000E+00,1.000000E+00,0.000000E+00,4.776600E-02
3.000000E-01,0.000000E+00,1.700000E+00,0.000000E+00,3.345700E-02
3.000000E-01,0.000000E+00,2.500000E+00,0.000000E+00,2.287500E-02
3.000000E-01,0.000000E+00,4.000000E+00,0.000000E+00,2.653900E-03
3.000000E-01,0.000000E+00,6.000000E+00,0.000000E+00,1.399200E-05
3.000000E-01,0.000000E+00,9.000000E+00,0.000000E+00,7.252800E-07
3.000000E-01,0.000000E+00,1.200000E+01,0.000000E+00,1.437900E-07
3.000000E-01,0.000000E+00,1.500000E+01,0.000000E+00,4.761900E-08
6.000000E-01,0.000000E+00,-1.500000E+01,0.000000E+00,6.289100E-08
6.000000E-01,0.000000E+00,-1.200000E+01,0.000000E+00,1.916400E-07
6.000000E-01,0.000000E+00,-9.000000E+00,0.000000E+00,9.707400E-07
6.000000E-01,0.000000E+00,-6.000000E+00,0.000000E+00,1.738400E-05
6.000000E-01,0.000000E+00,-4.000000E+00,0.000000E+00,1.552200E-03
6.000000E-01,0.000000E+00,-2.500000E+00,0.000000E+00,1.868300E-02
6.000000E-01,0.000000E+00,-1.700000E+00,0.000000E+00,2.983500E-02
6.000000E-01,0.000000E+00,-1.000000E+00,0.000000E+00,4.174900E-02
6.000000E-01,0.000000E+00,-5.000000E-01,0.000000E+00,4.666300E-02
6.000000E-01,0.000000E+00,0.000000E+00,0.000000E+00,4.953200E-02
6.000000E-01,0.000000E+00,5.000000E-01,0.000000E+00,4.801900E-02
6.000000E-01,0.000000E+00,1.000000E+00,0.000000E+00,4.277000E-02
6.000000E-01,0.000000E+00,1.700000E+00,0.000000E+00,2.994600E-02
6.000000E-01,0.000000E+00,2.500000E+00,0.000000E+00,2.112700E-02
6.000000E-01,0.000000E+00,4.000000E+00,0.000000E+00,1.861800E-03
6.000000E-01,0.000000E+00,6.000000E+00,0.000000E+00,1.832300E-05
6.000000E-01,0.000000E+00,9.000000E+00,0.000000E+00,1.037900E-06
6.000000E-01,0.000000E+00,1.200000E+01,0.000000E+00,2.064100E-07
6.000000E-01,0.000000E+00,1.500000E+01,0.000000E+00,6.799800E-08
1.000000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,1.124500E-07
1.000000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,3.485300E-07
1.000000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,1.786300E-06
1.000000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,2.923700E-05
1.000000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,1.077000E-03
1.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,1.150700E-02
1.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.897300E-02
1.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,2.488300E-02
1.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,2.995700E-02
1.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.069600E-02
1.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,3.019700E-02
1.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,2.684000E-02
1.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,1.985400E-02
1.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,1.291000E-02
1.000000E+00,0.000000E+00,4.000000E+00,0.000000E+00,1.250200E-03
1.000000E+00,0.000000E+00,6.000000E+00,0.000000E+00,2.890000E-05
1.000000E+00,0.000000E+00,9.000000E+00,0.000000E+00,1.799200E-06
1.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,3.562100E-07
1.000000E+00,0.000000E+00,1.500000E+01,0.000000E+00,1.158800E-07
1.500000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,2.192000E-07
1.500000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,6.938100E-07
1.500000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,3.535300E-06
1.500000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,4.375300E-05
1.500000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,8.032900E-04
1.500000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,7.936800E-03
1.500000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,1.292100E-02
1.500000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,1.647500E-02
1.500000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,2.022500E-02
1.500000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.057400E-02
1.500000E+00,0.000000E+00,5.000000E-01,0.000000E+00,2.047400E-02
1.500000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.784300E-02
1.500000E+00,0.000000E+00,1.700000E+00,0.000000E+00,1.361300E-02
1.500000E+00,0.000000E+00,2.500000E+00,0.000000E+00,8.445800E-03
1.500000E+00,0.000000E+00,4.000000E+00,0.000000E+00,9.433300E-04
1.500000E+00,0.000000E+00,6.000000E+00,0.000000E+00,4.194000E-05
1.500000E+00,0.000000E+00,9.000000E+00,0.000000E+00,3.379000E-06
1.500000E+00,0.000000E+00,1.200000E+01,0.000000E+00,6.750400E-07
1.500000E+00,0.000000E+00,1.500000E+01,0.000000E+00,2.158800E-07
2.200000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,4.783700E-07
2.200000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,1.515000E-06
2.200000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,6.824900E-06
2.200000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,4.544300E-05
2.200000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,5.726700E-04
2.200000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,5.273900E-03
2.200000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,8.197200E-03
2.200000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,1.161400E-02
2.200000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.268600E-02
2.200000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.456700E-02
2.200000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.344700E-02
2.200000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.174900E-02
2.200000E+00,0.000000E+00,1.700000E+00,0.000000E+00,8.834600E-03
2.200000E+00,0.000000E+00,2.500000E+00,0.000000E+00,5.856800E-03
2.200000E+00,0.000000E+00,4.000000E+00,0.000000E+00,7.056200E-04
2.200000E+00,0.000000E+00,6.000000E+00,0.000000E+00,4.450900E-05
2.200000E+00,0.000000E+00,9.000000E+00,0.000000E+00,6.258500E-06
2.200000E+00,0.000000E+00,1.200000E+01,0.000000E+00,1.410200E-06
2.200000E+00,0.000000E+00,1.500000E+01,0.000000E+00,4.513700E-07
3.000000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,9.558900E-07
3.000000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,2.779900E-06
3.000000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,8.396900E-06
3.000000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,6.078200E-05
3.000000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,4.489500E-04
3.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,3.860500E-03
3.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,6.532600E-03
3.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,8.505900E-03
3.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,9.898400E-03
3.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.064100E-02
3.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.038600E-02
3.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,8.778000E-03
3.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,7.069900E-03
3.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,4.211100E-03
3.000000E+00,0.000000E+00,4.000000E+00,0.000000E+00,5.941100E-04
3.000000E+00,0.000000E+00,6.000000E+00,0.000000E+00,6.195900E-05
3.000000E+00,0.000000E+00,9.000000E+00,0.000000E+00,7.522900E-06
3.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,2.510100E-06
3.000000E+00,0.000000E+00,1.500000E+01,0.000000E+00,8.739700E-07
3.900000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,1.619600E-06
3.900000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,3.572400E-06
3.900000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,5.763100E-06
3.900000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,6.895300E-05
3.900000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,3.354600E-04
3.900000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,2.707100E-03
3.900000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,5.146800E-03
3.900000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,6.395800E-03
3.900000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,7.569500E-03
3.900000E+00,0.000000E+00,0.000000E+00,0.000000E+00,7.921800E-03
3.900000E+00,0.000000E+00,5.000000E-01,0.000000E+00,7.681200E-03
3.900000E+00,0.000000E+00,1.000000E+00,0.000000E+00,6.898100E-03
3.900000E+00,0.000000E+00,1.700000E+00,0.000000E+00,5.242000E-03
3.900000E+00,0.000000E+00,2.500000E+00,0.000000E+00,3.143200E-03
3.900000E+00,0.000000E+00,4.000000E+00,0.000000E+00,4.350800E-04
3.900000E+00,0.000000E+00,6.000000E+00,0.000000E+00,6.501800E-05
3.900000E+00,0.000000E+00,9.000000E+00,0.000000E+00,5.428200E-06
3.900000E+00,0.000000E+00,1.200000E+01,0.000000E+00,3.155400E-06
3.900000E+00,0.000000E+00,1.500000E+01,0.000000E+00,1.447400E-06
5.000000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,2.011200E-06
5.000000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,2.146900E-06
5.000000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,1.401800E-05
5.000000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,4.683300E-05
5.000000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,2.925500E-04
5.000000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,2.100400E-03
5.000000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,4.100000E-03
5.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,5.371000E-03
5.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,5.870300E-03
5.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.229800E-03
5.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,6.031200E-03
5.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,5.552000E-03
5.000000E+00,0.000000E+00,1.700000E+00,0.000000E+00,4.375500E-03
5.000000E+00,0.000000E+00,2.500000E+00,0.000000E+00,2.433300E-03
5.000000E+00,0.000000E+00,4.000000E+00,0.000000E+00,3.944800E-04
5.000000E+00,0.000000E+00,6.000000E+00,0.000000E+00,5.220500E-05
5.000000E+00,0.000000E+00,9.000000E+00,0.000000E+00,1.387400E-05
5.000000E+00,0.000000E+00,1.200000E+01,0.000000E+00,1.891000E-06
5.000000E+00,0.000000E+00,1.500000E+01,0.000000E+00,1.763200E-06
6.200000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,1.178200E-06
6.200000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,2.471600E-06
6.200000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,2.288400E-05
6.200000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,6.191600E-05
6.200000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,2.321300E-04
6.200000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,1.581300E-03
6.200000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,3.306700E-03
6.200000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,4.552000E-03
6.200000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,4.757900E-03
6.200000E+00,0.000000E+00,0.000000E+00,0.000000E+00,4.759900E-03
6.200000E+00,0.000000E+00,5.000000E-01,0.000000E+00,4.846400E-03
6.200000E+00,0.000000E+00,1.000000E+00,0.000000E+00,4.660200E-03
6.200000E+00,0.000000E+00,1.700000E+00,0.000000E+00,3.587000E-03
6.200000E+00,0.000000E+00,2.500000E+00,0.000000E+00,1.800300E-03
6.200000E+00,0.000000E+00,4.000000E+00,0.000000E+00,2.864000E-04
6.200000E+00,0.000000E+00,6.000000E+00,0.000000E+00,6.315300E-05
6.200000E+00,0.000000E+00,9.000000E+00,0.000000E+00,2.090900E-05
6.200000E+00,0.000000E+00,1.200000E+01,0.000000E+00,2.480100E-06
6.200000E+00,0.000000E+00,1.500000E+01,0.000000E+00,1.018400E-06
7.500000E+00,0.000000E+00,-1.500000E+01,0.000000E+00,6.363900E-07
7.500000E+00,0.000000E+00,-1.200000E+01,0.000000E+00,1.022000E-05
7.500000E+00,0.000000E+00,-9.000000E+00,0.000000E+00,7.527600E-06
7.500000E+00,0.000000E+00,-6.000000E+00,0.000000E+00,3.933600E-05
7.500000E+00,0.000000E+00,-4.000000E+00,0.000000E+00,1.994200E-04
7.500000E+00,0.000000E+00,-2.500000E+00,0.000000E+00,1.226600E-03
7.500000E+00,0.000000E+00,-1.700000E+00,0.000000E+00,2.728600E-03
7.500000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,3.835900E-03
7.500000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,3.967700E-03
7.500000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.855800E-03
7.500000E+00,0.000000E+00,5.000000E-01,0.000000E+00,3.943700E-03
7.500000E+00,0.000000E+00,1.000000E+00,0.000000E+00,3.933200E-03
7.500000E+00,0.000000E+00,1.700000E+00,0.000000E+00,2.971600E-03
7.500000E+00,0.000000E+00,2.500000E+00,0.000000E+00,1.450100E-03
7.500000E+00,0.000000E+00,4.000000E+00,0.000000E+00,2.691000E-04
7.500000E+00,0.000000E+00,6.000000E+00,0.000000E+00,4.913200E-05
7.500000E+00,0.000000E+00,9.000000E+00,0.000000E+00,7.236700E-06
7.500000E+00,0.000000E+00,1.200000E+01,0.000000E+00,9.640000E-06
7.500000E+00,0.000000E+00,1.500000E+01,0.000000E+00,6.379300E-07
