x [m], y [m], z [m], azimuth rotation [deg], whole body SAR [W/Kg]
6.000000E-01,0.000000E+00,3.800000E+00,0.000000E+00,1.553300E-05
1.000000E+00,0.000000E+00,-3.800000E+00,0.000000E+00,1.820400E-05
1.000000E+00,0.000000E+00,-3.000000E+00,0.000000E+00,2.391000E-05
1.000000E+00,0.000000E+00,-2.300000E+00,0.000000E+00,2.534500E-05
1.000000E+00,0.000000E+00,-1.600000E+00,0.000000E+00,1.150700E-04
1.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,9.262100E-03
1.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,6.323200E-02
1.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.620000E-02
1.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,6.474000E-02
1.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.458200E-02
1.000000E+00,0.000000E+00,1.600000E+00,0.000000E+00,1.467600E-04
1.000000E+00,0.000000E+00,2.300000E+00,0.000000E+00,2.596900E-05
1.000000E+00,0.000000E+00,3.000000E+00,0.000000E+00,2.230400E-05
1.000000E+00,0.000000E+00,3.800000E+00,0.000000E+00,1.833300E-05
1.500000E+00,0.000000E+00,-3.800000E+00,0.000000E+00,1.078900E-05
1.500000E+00,0.000000E+00,-3.000000E+00,0.000000E+00,8.905500E-06
1.500000E+00,0.000000E+00,-2.300000E+00,0.000000E+00,1.987800E-05
1.500000E+00,0.000000E+00,-1.600000E+00,0.000000E+00,2.027700E-04
1.500000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,8.522700E-03
1.500000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,4.281900E-02
1.500000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.921300E-02
1.500000E+00,0.000000E+00,5.000000E-01,0.000000E+00,4.407800E-02
1.500000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.210800E-02
1.500000E+00,0.000000E+00,1.600000E+00,0.000000E+00,2.772000E-04
1.500000E+00,0.000000E+00,2.300000E+00,0.000000E+00,2.030300E-05
1.500000E+00,0.000000E+00,3.000000E+00,0.000000E+00,9.194700E-06
1.500000E+00,0.000000E+00,3.800000E+00,0.000000E+00,9.624900E-06
2.200000E+00,0.000000E+00,-3.800000E+00,0.000000E+00,4.145200E-06
2.200000E+00,0.000000E+00,-3.000000E+00,0.000000E+00,1.149600E-05
2.200000E+00,0.000000E+00,-2.300000E+00,0.000000E+00,2.342000E-05
2.200000E+00,0.000000E+00,-1.600000E+00,0.000000E+00,3.842700E-04
2.200000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,8.265200E-03
2.200000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,2.823900E-02
2.200000E+00,0.000000E+00,0.000000E+00,0.000000E+00,3.779100E-02
2.200000E+00,0.000000E+00,5.000000E-01,0.000000E+00,2.902600E-02
2.200000E+00,0.000000E+00,1.000000E+00,0.000000E+00,1.024000E-02
2.200000E+00,0.000000E+00,1.600000E+00,0.000000E+00,5.172400E-04
2.200000E+00,0.000000E+00,2.300000E+00,0.000000E+00,2.900600E-05
2.200000E+00,0.000000E+00,3.000000E+00,0.000000E+00,1.189500E-05
2.200000E+00,0.000000E+00,3.800000E+00,0.000000E+00,4.763200E-06
3.000000E+00,0.000000E+00,-3.800000E+00,0.000000E+00,7.668500E-06
3.000000E+00,0.000000E+00,-3.000000E+00,0.000000E+00,8.126100E-06
3.000000E+00,0.000000E+00,-2.300000E+00,0.000000E+00,3.922700E-05
3.000000E+00,0.000000E+00,-1.600000E+00,0.000000E+00,8.392400E-04
3.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,7.866400E-03
3.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.979800E-02
3.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.605300E-02
3.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,2.049600E-02
3.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,8.800900E-03
3.000000E+00,0.000000E+00,1.600000E+00,0.000000E+00,1.090600E-03
3.000000E+00,0.000000E+00,2.300000E+00,0.000000E+00,4.197900E-05
3.000000E+00,0.000000E+00,3.000000E+00,0.000000E+00,9.055200E-06
3.000000E+00,0.000000E+00,3.800000E+00,0.000000E+00,7.833600E-06
4.000000E+00,0.000000E+00,-3.800000E+00,0.000000E+00,3.383500E-06
4.000000E+00,0.000000E+00,-3.000000E+00,0.000000E+00,1.522600E-05
4.000000E+00,0.000000E+00,-2.300000E+00,0.000000E+00,8.755500E-05
4.000000E+00,0.000000E+00,-1.600000E+00,0.000000E+00,1.559700E-03
4.000000E+00,0.000000E+00,-1.000000E+00,0.000000E+00,7.083200E-03
4.000000E+00,0.000000E+00,-5.000000E-01,0.000000E+00,1.376100E-02
4.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.704500E-02
4.000000E+00,0.000000E+00,5.000000E-01,0.000000E+00,1.410500E-02
4.000000E+00,0.000000E+00,1.000000E+00,0.000000E+00,7.507100E-03
4.000000E+00,0.000000E+00,1.600000E+00,0.000000E+00,1.795600E-03
4.000000E+00,0.000000E+00,2.300000E+00,0.000000E+00,1.134000E-04
4.000000E+00,0.000000E+00,3.000000E+00,0.000000E+00,1.564300E-05
4.000000E+00,0.000000E+00,3.800000E+00,0.000000E+00,3.574800E-06
