   x [m], y [m], z [m], azimuth rotation [deg], whole body SAR [W/Kg]
   0.30000,   0.00000,   3.00000,   0.00000,   0.00002
   0.30000,   0.00000,   3.80000,   0.00000,   0.00001
   0.60000,   0.00000,  -3.80000,   0.00000,   0.00001
   0.60000,   0.00000,  -3.00000,   0.00000,   0.00003
   0.60000,   0.00000,  -2.30000,   0.00000,   0.00005
   0.60000,   0.00000,  -1.60000,   0.00000,   0.00011
   0.60000,   0.00000,  -1.00000,   0.00000,   0.01189
   0.60000,   0.00000,  -0.50000,   0.00000,   0.10190
   0.60000,   0.00000,   0.00000,   0.00000,   0.13927
   0.60000,   0.00000,   0.50000,   0.00000,   0.10261
   0.60000,   0.00000,   1.00000,   0.00000,   0.02027
   0.60000,   0.00000,   1.60000,   0.00000,   0.00014
   0.60000,   0.00000,   2.30000,   0.00000,   0.00005
   0.60000,   0.00000,   3.00000,   0.00000,   0.00003
   0.60000,   0.00000,   3.80000,   0.00000,   0.00002
   1.00000,   0.00000,  -3.80000,   0.00000,   0.00002
   1.00000,   0.00000,  -3.00000,   0.00000,   0.00002
   1.00000,   0.00000,  -2.30000,   0.00000,   0.00003
   1.00000,   0.00000,  -1.60000,   0.00000,   0.00012
   1.00000,   0.00000,  -1.00000,   0.00000,   0.00926
   1.00000,   0.00000,  -0.50000,   0.00000,   0.06323
   1.00000,   0.00000,   0.00000,   0.00000,   0.08620
   1.00000,   0.00000,   0.50000,   0.00000,   0.06474
   1.00000,   0.00000,   1.00000,   0.00000,   0.01458
   1.00000,   0.00000,   1.60000,   0.00000,   0.00015
   1.00000,   0.00000,   2.30000,   0.00000,   0.00003
   1.00000,   0.00000,   3.00000,   0.00000,   0.00002
   1.00000,   0.00000,   3.80000,   0.00000,   0.00002
   1.50000,   0.00000,  -3.80000,   0.00000,   0.00001
   1.50000,   0.00000,  -3.00000,   0.00000,   0.00001
   1.50000,   0.00000,  -2.30000,   0.00000,   0.00002
   1.50000,   0.00000,  -1.60000,   0.00000,   0.00020
   1.50000,   0.00000,  -1.00000,   0.00000,   0.00852
   1.50000,   0.00000,  -0.50000,   0.00000,   0.04282
   1.50000,   0.00000,   0.00000,   0.00000,   0.05921
   1.50000,   0.00000,   0.50000,   0.00000,   0.04408
   1.50000,   0.00000,   1.00000,   0.00000,   0.01211
   1.50000,   0.00000,   1.60000,   0.00000,   0.00028
   1.50000,   0.00000,   2.30000,   0.00000,   0.00002
   1.50000,   0.00000,   3.00000,   0.00000,   0.00001
   1.50000,   0.00000,   3.80000,   0.00000,   0.00001
   2.20000,   0.00000,  -3.80000,   0.00000,   0.00000
   2.20000,   0.00000,  -3.00000,   0.00000,   0.00001
   2.20000,   0.00000,  -2.30000,   0.00000,   0.00002
   2.20000,   0.00000,  -1.60000,   0.00000,   0.00038
   2.20000,   0.00000,  -1.00000,   0.00000,   0.00827
   2.20000,   0.00000,  -0.50000,   0.00000,   0.02824
   2.20000,   0.00000,   0.00000,   0.00000,   0.03779
   2.20000,   0.00000,   0.50000,   0.00000,   0.02903
   2.20000,   0.00000,   1.00000,   0.00000,   0.01024
   2.20000,   0.00000,   1.60000,   0.00000,   0.00052
   2.20000,   0.00000,   2.30000,   0.00000,   0.00003
   2.20000,   0.00000,   3.00000,   0.00000,   0.00001
   2.20000,   0.00000,   3.80000,   0.00000,   0.00000
   3.00000,   0.00000,  -3.80000,   0.00000,   0.00001
   3.00000,   0.00000,  -3.00000,   0.00000,   0.00001
   3.00000,   0.00000,  -2.30000,   0.00000,   0.00004
   3.00000,   0.00000,  -1.60000,   0.00000,   0.00084
   3.00000,   0.00000,  -1.00000,   0.00000,   0.00787
   3.00000,   0.00000,  -0.50000,   0.00000,   0.01980
   3.00000,   0.00000,   0.00000,   0.00000,   0.02605
   3.00000,   0.00000,   0.50000,   0.00000,   0.02050
   3.00000,   0.00000,   1.00000,   0.00000,   0.00880
   3.00000,   0.00000,   1.60000,   0.00000,   0.00109
   3.00000,   0.00000,   2.30000,   0.00000,   0.00004
   3.00000,   0.00000,   3.00000,   0.00000,   0.00001
   3.00000,   0.00000,   3.80000,   0.00000,   0.00001
   4.00000,   0.00000,  -3.80000,   0.00000,   0.00000
   4.00000,   0.00000,  -3.00000,   0.00000,   0.00002
   4.00000,   0.00000,  -2.30000,   0.00000,   0.00009
   4.00000,   0.00000,  -1.60000,   0.00000,   0.00156
   4.00000,   0.00000,  -1.00000,   0.00000,   0.00708
   4.00000,   0.00000,  -0.50000,   0.00000,   0.01376
   4.00000,   0.00000,   0.00000,   0.00000,   0.01705
   4.00000,   0.00000,   0.50000,   0.00000,   0.01410
   4.00000,   0.00000,   1.00000,   0.00000,   0.00751
   4.00000,   0.00000,   1.60000,   0.00000,   0.00180
   4.00000,   0.00000,   2.30000,   0.00000,   0.00011
   4.00000,   0.00000,   3.00000,   0.00000,   0.00002
   4.00000,   0.00000,   3.80000,   0.00000,   0.00000
