   1.00000,   0.00000,   0.00000,   0.00000,   0.46132
   1.00000,   0.00000,   0.00000,  45.00000,   0.34362
   1.00000,   0.00000,   0.00000,  90.00000,   0.25969
   1.00000,   0.00000,   0.00000, 135.00000,   0.33280
   1.00000,   0.00000,   0.00000, 180.00000,   0.41869
   1.00000,   0.00000,   0.00000, 225.00000,   0.33280
   1.00000,   0.00000,   0.00000, 270.00000,   0.25969
   1.00000,   0.00000,   0.00000, 315.00000,   0.34362
   1.00000,   1.00000,   0.00000,   0.00000,   0.12628
   1.00000,   1.00000,   0.00000,  45.00000,   0.16214
   1.00000,   1.00000,   0.00000,  90.00000,   0.11408
   1.00000,   1.00000,   0.00000, 135.00000,   0.08421
   1.00000,   1.00000,   0.00000, 180.00000,   0.12610
   1.00000,   1.00000,   0.00000, 225.00000,   0.13898
   1.00000,   1.00000,   0.00000, 270.00000,   0.11525
   1.00000,   1.00000,   0.00000, 315.00000,   0.08572
  34.00000,   0.00000,   0.00000,   0.00000,   0.00468
  34.00000,   0.00000,   0.00000,  45.00000,   0.00344
  34.00000,   0.00000,   0.00000,  90.00000,   0.00252
  34.00000,   0.00000,   0.00000, 135.00000,   0.00330
  34.00000,   0.00000,   0.00000, 180.00000,   0.00437
  34.00000,   0.00000,   0.00000, 225.00000,   0.00330
  34.00000,   0.00000,   0.00000, 270.00000,   0.00252
  34.00000,   0.00000,   0.00000, 315.00000,   0.00344
  34.00000,  34.00000,   0.00000,   0.00000,   0.00080
  34.00000,  34.00000,   0.00000,  45.00000,   0.00108
  34.00000,  34.00000,   0.00000,  90.00000,   0.00080
  34.00000,  34.00000,   0.00000, 135.00000,   0.00058
  34.00000,  34.00000,   0.00000, 180.00000,   0.00076
  34.00000,  34.00000,   0.00000, 225.00000,   0.00101
  34.00000,  34.00000,   0.00000, 270.00000,   0.00076
  34.00000,  34.00000,   0.00000, 315.00000,   0.00058
